id	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC	P	level_1	level_2	level_3	ko_name	color	sig	label_hjust	label_nudge
K19843	0.497919439731261	0.512092706075088	-0.0336425714876144	0.196578786662897	-0.040492668307786	0.803421213337103	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	TUS1; Rho1 guanine nucleotide exchange factor TUS1	lightblue	notsig	0	0.05
K11241	0.498234673370543	0.512092706075088	-0.032931009808304	0.195490885326263	-0.0395795846446988	0.804509114673737	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	DIG1; down-regulator of invasive growth 1	lightblue	notsig	0	0.05
K11213	0.49853333521393	0.512092706075088	-0.0322584796716068	0.194493917296195	-0.0387150344794858	0.805506082703805	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	STE2; pheromone alpha factor receptor	lightblue	notsig	0	0.05
K08294	0.496277920781466	0.509584289235479	-0.0317750778555381	0.193779010144925	-0.0381725280949501	0.806220989855075	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MKK1_2; mitogen-activated protein kinase kinase [EC:2.7.12.2]	lightblue	notsig	0	0.05
K04371	0.498721449920983	0.512092706075088	-0.0317763935130608	0.193780953963513	-0.038170756001712	0.806219046036487	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	ERK, MAPK1_3; mitogen-activated protein kinase 1/3 [EC:2.7.11.24]	lightblue	notsig	0	0.05
K11232	0.499398918419417	0.512092706075088	-0.0301308717596888	0.19144737626688	-0.0362123136652108	0.80855262373312	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	YPD1; osomolarity two-component system, phosphorelay intermediate protein YPD1	lightblue	notsig	0	0.05
K04627	0.499665723393124	0.512092706075088	-0.0294398482542048	0.190502244252967	-0.0354417564750299	0.809497755747033	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	STE3; pheromone a factor receptor	lightblue	notsig	0	0.05
K15174	0.500414038078184	0.512092706075088	-0.0274396768544236	0.187910528533233	-0.0332827485073959	0.812089471466767	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PAF1; RNA polymerase II-associated factor 1	lightblue	notsig	0	0.05
K19849	0.501070376633789	0.512092706075088	-0.0261662153383171	0.186381829885713	-0.0313917624851072	0.813618170114287	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MSB2; signaling mucin MSB2	lightblue	notsig	0	0.05
K07973	0.502401490396747	0.512092706075088	-0.0229846056723307	0.182993255856365	-0.0275642663406437	0.817006744143635	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	GNG; guanine nucleotide-binding protein subunit gamma, fungi	lightblue	notsig	0	0.05
K11233	0.502401490396747	0.512092706075088	-0.0229846056723307	0.182993255856365	-0.0275642663406437	0.817006744143635	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	SSK1; osomolarity two-component system, response regulator SSK1	lightblue	notsig	0	0.05
K06652	0.503250218664203	0.512092706075088	-0.0209602504470948	0.181209322842145	-0.0251291163931972	0.818790677157855	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	FAR1; cyclin-dependent kinase inhibitor FAR1	lightblue	notsig	0	0.05
K19841	0.503250218664203	0.512092706075088	-0.0209602504470948	0.181209322842145	-0.0251291163931972	0.818790677157855	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	STE50; protein STE50	lightblue	notsig	0	0.05
K02515	0.491883802929088	0.500375268627645	-0.0201077901597978	0.180525272619013	-0.0246929352878282	0.819474727380987	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	HSL1; serine/threonine-protein kinase HSL1, negative regulator of Swe1 kinase [EC:2.7.11.-]	lightblue	notsig	0	0.05
K19860	0.503582158989534	0.512092706075088	-0.0198459633453021	0.180334484276152	-0.0241778385256882	0.819665515723848	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	GPA1; guanine nucleotide-binding protein alpha-1 subunit	lightblue	notsig	0	0.05
K19704	0.504819573742951	0.512092706075088	-0.0171117776710348	0.178685484094827	-0.0206371603090994	0.821314515905173	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PTC1; protein phosphatase PTC1 [EC:3.1.3.16]	lightblue	notsig	0	0.05
K09448	0.508793794167195	0.512092706075088	-0.00764846215929652	0.177514673060591	-0.00932393643083449	0.822485326939409	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	TEAD; transcriptional enhancer factor	lightblue	notsig	0	0.05
K19816	0.511298177892135	0.512092706075088	-0.00184087573366891	0.179748727465539	-0.00224012567954694	0.820251272534461	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MSS11; transcription activator MSS11	lightblue	notsig	0	0.05
K11237	0.511814150229565	0.506877102518117	0.0113678291199477	0.18594256250343	0.0139840407927132	0.81405743749657	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	BEM1; bud emergence protein 1	pink	notsig	1	-0.05
K19838	0.517797504413399	0.512092706075088	0.0131886467595137	0.186049105829199	0.0159830016179694	0.813950894170801	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	SST2; GTPase-activating protein SST2	pink	notsig	1	-0.05
K02555	0.524200092246381	0.512092706075088	0.0277950456148095	0.1698918231702	0.0337125971487265	0.8301081768298	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MIH1; M-phase inducer tyrosine phosphatase [EC:3.1.3.48]	pink	notsig	1	-0.05
K09265	0.529665427603767	0.517246564144986	0.026810619875808	0.17210538691083	0.0342291870243635	0.82789461308917	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	RLM1; transcription factor RLM1	pink	notsig	1	-0.05
K19840	0.514514252134902	0.500375268627645	0.0321121269027426	0.15778419455458	0.0402005554508036	0.84221580544542	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	BEM3; Rho-type GTPase-activating protein	pink	notsig	1	-0.05
K09051	0.516322529229284	0.500375268627645	0.0353315133106411	0.146603622164089	0.0452620649345109	0.853396377835911	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	SKO1, ATF1, PCR1; ATF/CREB family transcription factor	pink	notsig	1	-0.05
K11226	0.548504157013869	0.512092706075088	0.0769561496216473	0.000353648204378998	0.0990975441982329	0.999646351795621	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	STE7; mitogen-activated protein kinase kinase [EC:2.7.12.2]	pink	notsig	1	-0.05
K19839	0.536525425415099	0.500375268627645	0.0804561253841048	0.000227318386821107	0.100636055381321	0.999772681613179	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	RGA1_2; Rho-type GTPase-activating protein 1/2	pink	notsig	1	-0.05
K06648	0.554155346277665	0.512092706075088	0.0894096184279475	0.00796390333652064	0.11388545304045	0.992036096663479	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	SWI6; regulatory protein SWI6	pink	notsig	1	-0.05
K04393	0.560246377770309	0.510567496595478	0.0971422426945836	0.0192509939158837	0.133959719345314	0.980749006084116	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	CDC42; cell division control protein 42	pink	notsig	1	-0.05
K06666	0.60249332282302	0.538827492551508	0.11593045033284	0.0362733614332074	0.161121789465893	0.963726638566793	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	TUP1; general transcriptional corepressor TUP1	pink	notsig	1	-0.05
K04441	0.564373194459869	0.492125659369476	0.147458789367018	0.0229707460543476	0.197622726771888	0.977029253945652	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	P38; p38 MAP kinase [EC:2.7.11.24]	pink	notsig	1	-0.05
K00889	1.61979667965721	1.40817682994718	0.114707122950797	0.0361325858854937	0.201984224431081	0.963867414114506	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PIP5K; 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]	pink	notsig	1	-0.05
K03085	0.602795141550994	0.512092706075088	0.180346830320181	0.0612116304307161	0.23526277865501	0.938788369569284	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	SIC1; substrate and inhibitor of the cyclin-dependent protein kinase CDC28	pink	notsig	1	-0.05
K06276	0.657670066972379	0.541448321075361	0.186334334622946	0.0712929546915295	0.280540363974369	0.92870704530847	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PDPK1; 3-phosphoinositide dependent protein kinase-1 [EC:2.7.11.1]	pink	notsig	1	-0.05
K03781	14.5029899628269	11.9123249875732	0.183349839120939	0.0662531562625562	0.283895340907598	0.933746843737444	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	pink	notsig	1	-0.05
K11236	0.627679316872761	0.50789191619677	0.215455444196188	0.110098946436375	0.305506158740823	0.889901053563625	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	CDC24; cell division control protein 24	pink	notsig	1	-0.05
K11229	0.64555611734343	0.512092706075088	0.245669249546849	0.136083002130835	0.334137502167734	0.863916997869165	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	BCK1; mitogen-activated protein kinase kinase kinase [EC:2.7.11.25]	pink	notsig	1	-0.05
K19842	0.677203020569919	0.532354353007097	0.248220330862612	0.138656346975742	0.347201536250512	0.861343653024258	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	ROM1_2; RHO1 GDP-GTP exchange protein 1/2	pink	notsig	1	-0.05
K11227	0.672900564991907	0.517246564144986	0.276948992870304	0.170309656661248	0.379541175594739	0.829690343338752	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PBS2; mitogen-activated protein kinase kinase [EC:2.7.12.2]	pink	notsig	1	-0.05
K04409	0.915500060414565	0.674020515040744	0.263257230535917	0.155785685954544	0.441767478103258	0.844214314045456	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PAK1; p21-activated kinase 1 [EC:2.7.11.1]	pink	notsig	1	-0.05
K11238	0.785809166701521	0.576456102007475	0.277020530711499	0.170372278628897	0.446968248689229	0.829627721371103	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	BNI1; cytokinesis protein	pink	notsig	1	-0.05
K02516	0.759141519474029	0.506877102518117	0.406619908118832	0.325550065136601	0.582732864896649	0.674449934863399	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PRMT5, HSL7; type II protein arginine methyltransferase [EC:2.1.1.320]	pink	notsig	1	-0.05
K19845	0.838669660642532	0.54322488197199	0.422774027358866	0.354134600311842	0.626553104121197	0.645865399688158	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	SAC7; GTPase-activating protein SAC7	pink	notsig	1	-0.05
K02218	0.854165150142336	0.545703159643181	0.447468665214854	0.387851983317657	0.646398640362147	0.612148016682343	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	CSNK1, CKI; casein kinase 1 [EC:2.7.11.1]	pink	notsig	1	-0.05
K04513	1.41479942370856	0.687025556815126	0.647605573106846	0.633079476365022	1.04216186421234	0.366920523634978	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	RHOA; Ras homolog gene family, member A	pink	notsig	1	-0.05
K11240	1.034652074029	0.495191271389329	0.686637260169067	0.680469483145136	1.06308791943908	0.319530516854864	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MSG5; tyrosine-protein phosphatase MSG5 [EC:3.1.3.48]	pink	notsig	1	-0.05
K19844	1.10145168250638	0.505619566530677	0.734086371242452	0.722710578812254	1.12328201027072	0.277289421187746	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	BEM2; GTPase-activating protein BEM2	pink	notsig	1	-0.05
K11244	1.35255609583361	0.591492532587685	0.679310571407452	0.671963621433896	1.1932565693349	0.328036378566104	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	WSC; cell wall integrity and stress response component	pink	notsig	1	-0.05
K00888	1.23556581438924	0.535232534288638	0.742993135327921	0.730633745172784	1.20693414171419	0.269366254827216	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PI4KA; phosphatidylinositol 4-kinase A [EC:2.7.1.67]	pink	notsig	1	-0.05
K04464	1.39188171556759	0.53488542704054	0.916557726345467	0.838592129827809	1.37973481067262	0.161407870172191	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MAPK7; mitogen-activated protein kinase 7 [EC:2.7.11.24]	pink	notsig	1	-0.05
K11245	1.77530837832104	0.586771430744666	1.05465004604617	0.879026796047831	1.59719911381028	0.120973203952169	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MID2, MTL1; mating pheromone-induced death protein 2	pink	notsig	1	-0.05
K02677	1.73391477993711	0.560748519976919	0.985461420941345	0.855205572018057	1.62860718075647	0.144794427981943	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PRKCA; classical protein kinase C alpha type [EC:2.7.11.13]	pink	notsig	1	-0.05
K00006	1.71944325685927	0.534913436043879	1.04800834760787	0.874887551212297	1.68456415934051	0.125112448787703	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	GPD1; glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]	pink	notsig	1	-0.05
K06630	5.48725035385187	1.58231130918406	0.818229743479142	0.793564120287661	1.79404993140731	0.206435879712339	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	YWHAE; 14-3-3 protein epsilon	pink	notsig	1	-0.05
K09468	4.43661482314196	1.19898293886306	0.942091508159672	0.845305564678041	1.88764817725912	0.154694435321959	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	MSN2_4; zinc finger protein MSN2/4	pink	notsig	1	-0.05
K19806	3.63571570822058	0.881246267827373	1.11003880028801	0.883261592579149	2.04462224604231	0.116738407420851	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	PTP2_3; tyrosine-protein phosphatase 2/3 [EC:3.1.3.48]	pink	notsig	1	-0.05
K00706	4.65874884096043	0.953164353201848	1.20580277450132	0.912668171717388	2.28914565183014	0.0873318282826124	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	E2.4.1.34; 1,3-beta-glucan synthase [EC:2.4.1.34]	pink	notsig	1	-0.05
K06009	4.03152219530473	0.792320739706087	1.25604428146675	0.92590318056231	2.34716819313242	0.0740968194376903	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	YPS1_2; yapsin 1/2 [EC:3.4.23.41]	pink	notsig	1	-0.05
K17741	5.76845635971595	1.12955637661941	1.20448814853788	0.912330147109888	2.35242902695772	0.0876698528901119	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	GRE2; NADPH-dependent methylglyoxal reductase [EC:1.1.1.283]	pink	notsig	1	-0.05
K06665	6.71573584404996	1.02776732058334	1.47597086847531	0.963592380020883	2.70803179928305	0.0364076199791169	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	SSN6, CYC8; general transcriptional corepressor CYC8	red	sig	1	-0.05
K19851	4.07466515533377	0.603209970035127	1.44170272223246	0.962107332069772	2.7559493283308	0.0378926679302276	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	FLO11; flocculation protein FLO11	red	sig	1	-0.05
K10591	20.4130834290709	0.711751307580345	2.86946162186227	0.999999999999999	4.84197707162144	6.66133814775094e-16	09130 Environmental Information Processing	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	NEDD4, RSP5; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]	red	sig	1	-0.05
